Voltage Range (V): ,0.9,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
281.7810, 0.71, 2.56, 0.09, 4.07, 0.10, 4.13, 0.24, 3.74, 0.09, 4.39, 0.00, -4.00, 0.10, 4.34, -0.00, 0.08, 10.6646, 2.1608, 2.4442, 5.2235, nan, -0.0094, 2.5649, -0.0000, 0
284.5440, 0.71, 2.54, 0.09, 4.14, 0.10, 4.11, 0.24, 3.79, 0.09, 4.30, 0.00, -4.00, 0.10, 4.31, -0.00, 0.07, 10.6047, 2.1928, 2.4295, 5.2629, nan, -0.0095, 2.5477, -0.0000, 0
287.3070, 0.71, 2.63, 0.09, 4.11, 0.10, 4.10, 0.24, 3.75, 0.09, 4.32, 0.00, -4.00, 0.10, 4.35, -0.00, 0.04, 10.9918, 2.1745, 2.4015, 5.2252, nan, -0.0094, 2.5731, -0.0000, 0
290.0700, 0.71, 2.63, 0.09, 4.08, 0.10, 4.13, 0.24, 3.74, 0.09, 4.33, 0.00, -3.98, 0.10, 4.31, -0.00, 0.04, 10.9996, 2.1565, 2.4093, 5.2157, nan, -0.0093, 2.5499, -0.0000, 0
292.8340, 0.71, 2.56, 0.09, 4.09, 0.10, 4.11, 0.24, 3.78, 0.09, 4.33, 0.00, -3.99, 0.10, 4.40, -0.00, 0.03, 10.6588, 2.1652, 2.4207, 5.2610, nan, -0.0094, 2.6033, -0.0000, 0
295.5970, 0.71, 2.64, 0.09, 4.10, 0.10, 4.10, 0.24, 3.75, 0.09, 4.33, 0.00, -4.02, 0.10, 4.40, -0.00, 0.03, 11.0209, 2.1677, 2.4235, 5.2247, nan, -0.0095, 2.6018, -0.0000, 0
298.3600, 0.71, 2.66, 0.09, 4.12, 0.10, 4.10, 0.24, 3.79, 0.09, 4.31, 0.00, -4.06, 0.10, 4.33, -0.00, 0.03, 11.0802, 2.1814, 2.4242, 5.2632, nan, -0.0095, 2.5572, -0.0000, 0
301.1240, 0.71, 2.76, 0.09, 4.06, 0.10, 4.13, 0.24, 3.77, 0.09, 4.28, 0.00, -4.01, 0.10, 4.28, -0.00, 0.08, 11.5276, 2.1452, 2.4392, 5.2159, nan, -0.0094, 2.5062, -0.0000, 0
303.8870, 0.71, 2.77, 0.09, 4.06, 0.10, 4.13, 0.24, 3.77, 0.09, 4.32, 0.00, -4.00, 0.10, 4.30, -0.00, 0.10, 11.5513, 2.1494, 2.4429, 5.2259, nan, -0.0094, 2.5332, -0.0000, 0
306.6510, 0.71, 2.77, 0.09, 4.04, 0.10, 4.16, 0.24, 3.77, 0.09, 4.33, 0.00, -4.00, 0.10, 4.35, -0.00, 0.02, 11.5407, 2.1371, 2.4587, 5.2511, nan, -0.0094, 2.5696, -0.0000, 0
309.4140, 0.71, 2.72, 0.09, 4.06, 0.10, 4.14, 0.24, 3.77, 0.09, 4.33, 0.00, -4.00, 0.10, 4.34, -0.00, 0.03, 11.3147, 2.1474, 2.4236, 5.2347, nan, -0.0093, 2.5638, -0.0000, 0
312.1770, 0.71, 2.73, 0.09, 4.09, 0.10, 4.13, 0.24, 3.77, 0.09, 4.33, 0.00, -4.00, 0.10, 4.36, -0.00, 0.03, 11.3941, 2.1631, 2.4390, 5.2306, nan, -0.0094, 2.5772, -0.0000, 0
314.9400, 0.71, 2.71, 0.09, 4.15, 0.10, 4.11, 0.24, 3.82, 0.09, 4.31, 0.00, -4.03, 0.10, 4.36, -0.00, 0.03, 11.3086, 2.1935, 2.4282, 5.2997, nan, -0.0094, 2.5807, -0.0000, 0
317.7040, 0.71, 2.73, 0.09, 4.06, 0.10, 4.13, 0.24, 3.80, 0.09, 4.33, 0.00, -4.01, 0.10, 4.32, -0.00, 0.06, 11.3763, 2.1481, 2.4402, 5.3037, nan, -0.0094, 2.5517, -0.0000, 0
320.4670, 0.71, 2.78, 0.09, 4.09, 0.10, 4.13, 0.24, 3.78, 0.09, 4.31, 0.00, -4.00, 0.10, 4.33, -0.00, 0.01, 11.6016, 2.2351, 2.4433, 5.2478, nan, -0.0094, 2.5594, -0.0000, 0
323.2300, 0.71, 2.77, 0.09, 4.07, 0.10, 4.11, 0.24, 3.77, 0.09, 4.30, 0.00, -4.03, 0.10, 4.31, -0.00, 0.05, 11.5534, 2.1485, 2.4049, 5.2338, nan, -0.0094, 2.5464, -0.0000, 0
325.9930, 0.71, 2.79, 0.09, 4.07, 0.10, 4.10, 0.24, 3.77, 0.09, 4.28, 0.00, -4.01, 0.10, 4.28, -0.00, 0.06, 11.6294, 2.1501, 2.3720, 5.2085, nan, -0.0094, 2.5285, -0.0000, 0
328.7570, 0.71, 2.70, 0.09, 4.07, 0.10, 4.08, 0.24, 3.77, 0.09, 4.34, 0.00, -4.00, 0.10, 4.32, -0.00, 0.04, 11.2324, 2.1506, 2.3966, 5.2247, nan, -0.0094, 2.5794, -0.0000, 0
331.5210, 0.71, 2.65, 0.09, 4.02, 0.10, 4.12, 0.24, 3.79, 0.09, 4.29, 0.00, -4.03, 0.10, 4.38, -0.00, 0.01, 11.0292, 2.1476, 2.3838, 5.2405, nan, -0.0095, 2.5958, -0.0000, 0
334.2830, 0.71, 2.69, 0.09, 4.03, 0.10, 4.13, 0.23, 3.80, 0.09, 4.30, 0.00, -4.01, 0.10, 4.37, -0.00, 0.05, 11.2182, 2.1367, 2.4291, 5.2225, nan, -0.0094, 2.5851, -0.0000, 0
337.0460, 0.71, 2.70, 0.09, 4.03, 0.10, 4.13, 0.24, 3.80, 0.09, 4.32, 0.00, -4.00, 0.10, 4.29, -0.00, 0.01, 11.2333, 2.1339, 2.4162, 5.3072, nan, -0.0094, 2.5381, -0.0000, 0
339.8100, 0.71, 2.70, 0.09, 4.03, 0.10, 4.11, 0.24, 3.82, 0.09, 4.33, 0.00, -4.00, 0.10, 4.32, -0.00, 0.03, 11.2528, 2.1334, 2.3506, 5.3180, nan, -0.0093, 2.5560, -0.0000, 0
342.5740, 0.71, 2.75, 0.09, 4.03, 0.10, 4.10, 0.24, 3.78, 0.09, 4.28, 0.00, -4.00, 0.10, 4.28, -0.00, 0.03, 11.4505, 2.1330, 2.4060, 5.2294, nan, -0.0094, 2.5309, -0.0000, 0
345.3360, 0.71, 2.69, 0.09, 4.03, 0.10, 4.13, 0.24, 3.80, 0.09, 4.32, 0.00, -4.00, 0.10, 4.35, -0.00, 0.01, 11.1876, 2.1331, 2.4347, 5.2424, nan, -0.0094, 2.5689, -0.0000, 0
348.1000, 0.71, 2.70, 0.09, 4.06, 0.10, 4.08, 0.24, 3.75, 0.09, 4.31, 0.00, -4.00, 0.10, 4.31, -0.00, 0.03, 11.2257, 2.1463, 2.3638, 5.1981, nan, -0.0094, 2.5489, -0.0000, 0
350.8630, 0.71, 2.70, 0.09, 4.04, 0.10, 4.07, 0.24, 3.79, 0.09, 4.28, 0.00, -4.00, 0.10, 4.38, -0.00, 0.03, 11.2353, 2.1365, 2.3945, 5.3011, nan, -0.0094, 2.5883, -0.0000, 0
353.6270, 0.71, 2.67, 0.09, 4.08, 0.10, 4.12, 0.24, 3.77, 0.09, 4.27, 0.00, -4.00, 0.10, 4.34, -0.00, 0.06, 11.1650, 2.1604, 2.4076, 5.2697, nan, -0.0094, 2.5685, -0.0000, 0
356.3900, 0.71, 2.72, 0.09, 4.02, 0.10, 4.13, 0.24, 3.77, 0.09, 4.29, 0.00, -4.00, 0.10, 4.34, -0.00, 0.01, 11.3403, 2.1267, 2.3867, 5.2401, nan, -0.0094, 2.5636, -0.0000, 0
359.1530, 0.71, 2.78, 0.09, 4.06, 0.10, 4.13, 0.24, 3.74, 0.09, 4.27, 0.00, -4.00, 0.10, 4.31, -0.00, 0.00, 11.5598, 2.1448, 2.4300, 5.1977, nan, -0.0094, 2.5477, -0.0000, 0
361.9160, 0.71, 2.72, 0.09, 4.09, 0.10, 4.13, 0.24, 3.76, 0.09, 4.27, 0.00, -4.00, 0.10, 4.30, -0.00, 0.10, 11.3508, 2.1625, 2.4406, 5.2213, nan, -0.0094, 2.5177, -0.0000, 0
364.6800, 0.71, 2.75, 0.09, 4.10, 0.10, 4.11, 0.24, 3.84, 0.09, 4.27, 0.00, -4.00, 0.10, 4.30, 0.00, 0.03, 11.4750, 2.1670, 2.4285, 5.3545, nan, -0.0094, 2.5361, -0.0000, 0
367.4430, 0.71, 2.71, 0.09, 4.05, 0.10, 4.13, 0.24, 3.86, 0.09, 4.29, 0.00, -4.00, 0.10, 4.28, 0.00, 0.06, 11.3139, 2.1650, 2.3919, 5.3649, nan, -0.0094, 2.5260, -0.0000, 0
370.2060, 0.71, 2.75, 0.09, 4.06, 0.10, 4.08, 0.24, 3.87, 0.09, 4.27, 0.00, -4.00, 0.10, 4.32, 0.00, 0.04, 11.4821, 2.1542, 2.3781, 5.3902, nan, -0.0094, 2.5529, -0.0000, 0
372.9700, 0.71, 2.76, 0.09, 4.04, 0.10, 4.12, 0.24, 3.87, 0.09, 4.29, 0.00, -4.00, 0.10, 4.33, 0.00, 0.01, 11.5398, 2.0439, 2.4035, 5.3965, nan, -0.0094, 2.5597, -0.0000, 0
375.7330, 0.71, 2.79, 0.09, 4.09, 0.10, 4.03, 0.24, 3.87, 0.09, 4.32, 0.00, -4.00, 0.10, 4.31, -0.00, 0.03, 11.6425, 2.1373, 2.3514, 5.3980, nan, -0.0094, 2.5466, -0.0000, 0
378.4970, 0.71, 2.80, 0.09, 4.07, 0.10, 4.13, 0.24, 3.84, 0.09, 4.28, 0.00, -4.00, 0.10, 4.35, -0.00, 0.03, 11.6517, 2.1474, 2.4358, 5.3860, nan, -0.0094, 2.5729, -0.0000, 0
381.2590, 0.71, 2.82, 0.09, 4.04, 0.10, 4.11, 0.24, 3.89, 0.09, 4.27, 0.00, -4.00, 0.10, 4.39, -0.00, 0.08, 11.8079, 2.1366, 2.4040, 5.4078, nan, -0.0094, 2.5943, -0.0000, 0
384.0230, 0.71, 2.81, 0.09, 4.06, 0.10, 4.13, 0.24, 3.87, 0.09, 4.27, 0.00, -3.98, 0.10, 4.32, -0.00, 0.02, 11.7095, 2.1473, 2.4341, 5.3557, nan, -0.0093, 2.5553, -0.0000, 0
386.7870, 0.71, 2.78, 0.09, 4.12, 0.10, 4.13, 0.24, 3.84, 0.09, 4.27, 0.00, -3.99, 0.10, 4.33, -0.00, 0.01, 11.5810, 2.1764, 2.4166, 5.3074, nan, -0.0094, 2.5602, -0.0000, 0
389.5500, 0.71, 2.69, 0.09, 3.98, 0.10, 4.13, 0.24, 3.84, 0.09, 4.27, 0.00, -4.00, 0.10, 4.31, -0.00, 0.03, 11.2202, 2.1043, 2.3889, 5.3180, nan, -0.0094, 2.5466, -0.0000, 0
392.3140, 0.71, 2.70, 0.09, 4.02, 0.10, 4.11, 0.24, 3.86, 0.09, 4.29, 0.00, -4.00, 0.10, 4.30, -0.00, 0.08, 11.2651, 2.1260, 2.4156, 5.3557, nan, -0.0094, 2.5433, -0.0000, 0
395.0760, 0.71, 2.70, 0.09, 4.08, 0.10, 4.13, 0.24, 3.84, 0.09, 4.27, 0.00, -4.00, 0.10, 4.30, -0.00, 0.10, 11.2451, 2.1578, 2.4371, 5.3309, nan, -0.0094, 2.5425, -0.0000, 0
397.8400, 0.71, 2.77, 0.09, 4.09, 0.10, 4.13, 0.23, 3.86, 0.09, 4.29, 0.00, -4.02, 0.10, 4.33, -0.00, 0.02, 11.5852, 2.1657, 2.4424, 5.3137, nan, -0.0095, 2.5571, -0.0000, 0
400.6030, 0.71, 2.77, 0.09, 4.02, 0.10, 4.11, 0.24, 3.84, 0.09, 4.32, 0.00, -4.01, 0.10, 4.31, -0.00, 0.01, 11.5656, 2.1281, 2.4291, 5.3203, nan, -0.0095, 2.5459, -0.0000, 0
403.3670, 0.71, 2.79, 0.09, 4.03, 0.10, 4.13, 0.24, 3.91, 0.09, 4.36, 0.00, -4.00, 0.10, 4.28, -0.00, 0.03, 11.6490, 2.1318, 2.4404, 5.4257, nan, -0.0094, 2.5282, -0.0000, 0
406.1300, 0.71, 2.77, 0.09, 4.08, 0.10, 4.08, 0.24, 3.88, 0.09, 4.36, 0.00, -4.00, 0.10, 4.32, -0.00, 0.06, 11.5496, 2.1592, 2.4137, 5.3600, nan, -0.0094, 2.5793, -0.0000, 0
408.8930, 0.71, 2.72, 0.09, 4.05, 0.10, 4.05, 0.24, 3.82, 0.09, 4.32, 0.00, -4.00, 0.10, 4.33, -0.00, 0.04, 11.3005, 2.1396, 2.3680, 5.3187, nan, -0.0094, 2.5661, -0.0000, 0
411.6570, 0.71, 2.78, 0.09, 4.09, 0.10, 4.09, 0.24, 3.83, 0.09, 4.28, 0.00, -4.03, 0.10, 4.31, -0.00, 0.01, 11.5662, 2.1612, 2.4105, 5.3435, nan, -0.0094, 2.5483, -0.0000, 0
414.4200, 0.71, 2.69, 0.09, 4.10, 0.10, 4.10, 0.24, 3.83, 0.09, 4.32, 0.00, -4.01, 0.10, 4.33, -0.00, 0.03, 11.2322, 2.1666, 2.4211, 5.3496, nan, -0.0094, 2.5586, -0.0000, 0
417.1830, 0.71, 2.67, 0.09, 4.10, 0.10, 4.10, 0.24, 3.83, 0.09, 4.30, 0.00, -4.00, 0.10, 4.33, -0.00, 0.01, 11.1643, 2.1680, 2.3752, 5.3520, nan, -0.0094, 2.5609, -0.0000, 0
419.9460, 0.71, 2.67, 0.09, 4.05, 0.10, 4.10, 0.24, 3.86, 0.09, 4.30, 0.00, -4.00, 0.10, 4.31, -0.00, 0.05, 11.1474, 2.1418, 2.4121, 5.3869, nan, -0.0094, 2.5470, -0.0000, 0
422.7100, 0.71, 2.67, 0.09, 4.01, 0.10, 4.12, 0.24, 3.86, 0.09, 4.33, 0.00, -4.00, 0.10, 4.30, -0.00, 0.01, 11.1275, 2.1221, 2.3878, 5.3957, nan, -0.0094, 2.5435, -0.0000, 0
425.4730, 0.71, 2.69, 0.09, 4.00, 0.10, 4.11, 0.24, 3.87, 0.09, 4.33, 0.00, -3.98, 0.10, 4.30, -0.00, 0.03, 11.2107, 2.1172, 2.3676, 5.3751, nan, -0.0093, 2.5426, -0.0000, 0
