Time,Volts_output,Pixel 0_0 V,Pixel 0_0 mA,Pixel 0_1 V,Pixel 0_1 mA,Pixel 0_2 V,Pixel 0_2 mA,Pixel 0_3 V,Pixel 0_3 mA,Pixel 0_4 V,Pixel 0_4 mA,Pixel 0_5 V,Pixel 0_5 mA,Pixel 0_6 V,Pixel 0_6 mA,Pixel 0_7 V,Pixel 0_7 mA,Pixel 1_0 V,Pixel 1_0 mA,Pixel 1_1 V,Pixel 1_1 mA,Pixel 1_2 V,Pixel 1_2 mA,Pixel 1_3 V,Pixel 1_3 mA,Pixel 1_4 V,Pixel 1_4 mA,Pixel 1_5 V,Pixel 1_5 mA,Pixel 1_6 V,Pixel 1_6 mA,Pixel 1_7 V,Pixel 1_7 mA,Pixel 2_0 V,Pixel 2_0 mA,Pixel 2_1 V,Pixel 2_1 mA,Pixel 2_2 V,Pixel 2_2 mA,Pixel 2_3 V,Pixel 2_3 mA,Pixel 2_4 V,Pixel 2_4 mA,Pixel 2_5 V,Pixel 2_5 mA,Pixel 2_6 V,Pixel 2_6 mA,Pixel 2_7 V,Pixel 2_7 mA,Pixel 3_0 V,Pixel 3_0 mA,Pixel 3_1 V,Pixel 3_1 mA,Pixel 3_2 V,Pixel 3_2 mA,Pixel 3_3 V,Pixel 3_3 mA,Pixel 3_4 V,Pixel 3_4 mA,Pixel 3_5 V,Pixel 3_5 mA,Pixel 3_6 V,Pixel 3_6 mA,Pixel 3_7 V,Pixel 3_7 mA,ARDUINOID
11.1020,0.81,0.1578,-18.1000,0.8198,1.6500,0.1190,-19.6250,0.8258,2.3750,0.6858,-17.6750,0.8198,1.6500,0.8180,0.1000,0.8239,0.9500,0.8229,0.9500,0.8240,0.0500,0.8260,0.1000,0.8258,1.6000,0.8158,1.6500,0.8228,-7.8000,0.8202,-2.0000,0.8159,0.8000,0.8199,0.7250,0.8169,0.6000,0.8210,-0.3000,0.8160,0.2250,0.8120,0.0500,0.8122,-1.9750,0.8078,2.3000,0.8148,1.9500,0.8198,1.9500,0.8278,1.7250,0.8110,0.1250,0.8199,1.5250,0.8200,0.0500,0.8160,0.0750,0.8199,0.9500,0.8168,1.7000,0
11.8990,0.78,0.1578,-18.1000,0.7918,1.8250,0.1190,-19.6250,0.7957,2.6250,0.6858,-17.7250,0.7918,1.8250,0.7890,0.1000,0.7959,1.2500,0.7929,1.2500,0.7960,0.0250,0.7970,0.1000,0.7958,1.8500,0.7878,1.8750,0.7927,-7.1000,0.7912,-1.5500,0.7859,1.0750,0.7919,1.0000,0.7879,0.9250,0.7920,0.0250,0.7879,0.5750,0.7840,0.1750,0.7842,-1.5000,0.7798,2.4750,0.7878,2.2000,0.7918,2.1500,0.7998,1.9000,0.7820,0.1000,0.7918,1.7500,0.7920,0.0750,0.7870,0.0750,0.7929,1.1500,0.7878,1.9000,0
12.6940,0.75,0.1578,-18.0500,0.7608,1.8750,0.1180,-19.5750,0.7667,2.7750,0.6858,-17.8000,0.7598,1.9500,0.7590,0.1500,0.7648,1.5000,0.7639,1.5000,0.7640,0.0250,0.7670,0.1000,0.7678,2.0750,0.7598,2.0750,0.7646,-6.4500,0.7601,-1.1250,0.7559,1.3750,0.7629,1.2500,0.7589,1.2250,0.7640,0.2750,0.7559,0.9250,0.7530,0.2000,0.7521,-1.0250,0.7517,2.5750,0.7558,2.4000,0.7638,2.3000,0.7688,2.1000,0.7520,0.1000,0.7608,1.9750,0.7600,0.0000,0.7560,0.1000,0.7639,1.3250,0.7598,2.0500,0
13.4910,0.72,0.1578,-18.1000,0.7318,2.0250,0.1190,-19.5250,0.7357,2.9500,0.6878,-17.8000,0.7318,2.1250,0.7310,0.1250,0.7358,1.8000,0.7328,1.7500,0.7370,0.0250,0.7390,0.1250,0.7368,2.2000,0.7278,2.3000,0.7356,-5.8250,0.7321,-0.7500,0.7278,1.6500,0.7319,1.4500,0.7279,1.4500,0.7329,0.5750,0.7279,1.2000,0.7240,0.2750,0.7241,-0.6500,0.7217,2.7000,0.7277,2.5250,0.7348,2.4000,0.7398,2.3000,0.7210,0.1000,0.7318,2.1500,0.7310,0.0500,0.7270,0.0750,0.7359,1.5000,0.7298,2.1750,0
14.2880,0.69,0.1578,-18.0750,0.7038,2.2000,0.1190,-19.6250,0.7087,3.0500,0.6858,-17.8000,0.7028,2.2000,0.7030,0.1000,0.7078,2.0250,0.7048,1.9000,0.7080,0.0250,0.7090,0.1000,0.7098,2.3750,0.6998,2.4000,0.7065,-5.2250,0.7030,-0.4000,0.6988,1.8000,0.7038,1.6750,0.7008,1.6500,0.7059,0.8000,0.6999,1.4750,0.6960,0.3750,0.6960,-0.3750,0.6917,2.7750,0.6997,2.6500,0.7048,2.4500,0.7108,2.3750,0.6940,0.0750,0.7018,2.3000,0.7040,0.0000,0.6990,0.1000,0.7078,1.5750,0.6998,2.3000,0
15.0830,0.66,0.1578,-18.1000,0.6758,2.2750,0.1180,-19.5750,0.6797,3.1750,0.6737,-17.0750,0.6738,2.3000,0.6730,0.1500,0.6788,2.1750,0.6758,2.0750,0.6770,0.0000,0.6800,0.0750,0.6798,2.5000,0.6718,2.5000,0.6775,-4.7000,0.6760,-0.1000,0.6698,2.0250,0.6768,1.8250,0.6718,1.8500,0.6769,1.0250,0.6718,1.6500,0.6680,0.5000,0.6680,0.0250,0.6647,2.8000,0.6717,2.8000,0.6767,2.5250,0.6828,2.5000,0.6640,0.0750,0.6748,2.4000,0.6760,0.0000,0.6680,0.0500,0.6798,1.6500,0.6718,2.4250,0
15.8790,0.63,0.1568,-18.1500,0.6478,2.3500,0.1190,-19.6000,0.6517,3.2250,0.6456,-15.6000,0.6478,2.4500,0.6440,0.1000,0.6498,2.3750,0.6478,2.2000,0.6480,0.0000,0.6510,0.0750,0.6517,2.6500,0.6427,2.6000,0.6484,-4.1250,0.6480,0.2000,0.6418,2.1500,0.6478,1.9750,0.6438,2.0000,0.6479,1.3000,0.6408,1.9000,0.6399,0.5500,0.6400,0.2750,0.6357,2.8500,0.6437,2.8750,0.6477,2.6250,0.6517,2.6000,0.6360,0.0750,0.6448,2.5250,0.6440,0.0750,0.6400,0.0500,0.6528,1.7000,0.6437,2.5250,0
16.6750,0.60,0.1578,-18.1000,0.6168,2.4000,0.1200,-19.4750,0.6217,3.3000,0.6174,-14.2000,0.6177,2.5000,0.6160,0.0250,0.6198,2.4750,0.6168,2.3250,0.6200,0.0500,0.6220,0.0500,0.6217,2.7500,0.6137,2.6750,0.6204,-3.6000,0.6160,0.4750,0.6118,2.2500,0.6198,2.0750,0.6148,2.0750,0.6198,1.4500,0.6118,2.0000,0.6119,0.6250,0.6099,0.5500,0.6077,2.9000,0.6147,2.9500,0.6197,2.7000,0.6227,2.6500,0.6070,0.0250,0.6157,2.6000,0.6160,0.0250,0.6110,0.0000,0.6238,1.7750,0.6157,2.5750,0
17.4700,0.57,0.1568,-18.1000,0.5898,2.4750,0.1190,-19.6250,0.5937,3.4000,0.5893,-12.9000,0.5877,2.6000,0.5880,0.0000,0.5917,2.6000,0.5888,2.4000,0.5890,0.0250,0.5930,0.0000,0.5917,2.8000,0.5847,2.7000,0.5903,-3.1000,0.5879,0.7750,0.5838,2.3250,0.5908,2.1500,0.5858,2.2250,0.5918,1.6500,0.5838,2.1750,0.5829,0.7250,0.5799,0.7750,0.5797,2.9000,0.5837,2.9750,0.5907,2.6750,0.5937,2.7250,0.5770,0.0750,0.5877,2.6000,0.5880,0.0750,0.5800,0.0000,0.5958,1.8000,0.5877,2.6500,0
18.2650,0.54,0.1578,-18.1750,0.5598,2.5500,0.1180,-19.6750,0.5637,3.4000,0.5612,-11.5750,0.5597,2.6750,0.5580,0.0250,0.5627,2.6500,0.5598,2.5250,0.5600,0.0500,0.5640,0.1000,0.5637,2.8750,0.5557,2.7750,0.5633,-2.6000,0.5599,1.0000,0.5538,2.4000,0.5598,2.2250,0.5558,2.3250,0.5608,1.8000,0.5558,2.3000,0.5529,0.8000,0.5519,0.9750,0.5497,2.9000,0.5557,3.0000,0.5627,2.7250,0.5647,2.7500,0.5490,0.0500,0.5587,2.6750,0.5590,0.0000,0.5520,0.0250,0.5698,1.9000,0.5597,2.6750,0
19.0600,0.51,0.1578,-18.1000,0.5317,2.5000,0.1190,-19.5250,0.5357,3.4750,0.5310,-10.3500,0.5317,2.7250,0.5280,0.0000,0.5327,2.7000,0.5317,2.6000,0.5320,0.0750,0.5360,0.0750,0.5357,2.9250,0.5267,2.8000,0.5322,-2.2000,0.5309,1.1750,0.5258,2.5000,0.5318,2.3000,0.5278,2.4000,0.5338,1.9250,0.5278,2.4000,0.5239,0.9000,0.5239,1.1250,0.5237,2.9250,0.5277,3.0000,0.5317,2.7750,0.5357,2.7500,0.5200,0.1000,0.5297,2.6750,0.5300,0.0000,0.5240,0.0000,0.5418,1.9750,0.5297,2.7250,0
19.8560,0.48,0.1578,-18.1000,0.5007,2.5750,0.1180,-19.6000,0.5057,3.5000,0.5029,-9.1750,0.5007,2.7750,0.5000,0.0250,0.5037,2.8000,0.4997,2.6500,0.5020,0.0500,0.5040,0.0000,0.5037,3.0000,0.4957,2.8750,0.5032,-1.7500,0.4999,1.3250,0.4957,2.5250,0.5038,2.3250,0.4987,2.4750,0.5038,2.0500,0.4958,2.5000,0.4959,1.0000,0.4949,1.3000,0.4927,2.9500,0.4957,3.0750,0.5037,2.7750,0.5047,2.7750,0.4920,0.1000,0.4997,2.7250,0.5000,0.0000,0.4950,0.0250,0.5128,2.0000,0.4997,2.7750,0
20.6510,0.45,0.1578,-18.1250,0.4717,2.6000,0.1200,-19.6000,0.4756,3.5000,0.4728,-8.0750,0.4717,2.8250,0.4690,0.0500,0.4737,2.8750,0.4707,2.7000,0.4720,0.0250,0.4760,0.0000,0.4757,3.0000,0.4677,2.9250,0.4751,-1.3750,0.4719,1.5250,0.4647,2.6000,0.4758,2.4000,0.4687,2.6000,0.4748,2.1500,0.4677,2.6000,0.4649,1.1250,0.4639,1.4750,0.4637,2.9750,0.4677,3.0750,0.4737,2.8000,0.4777,2.8250,0.4640,0.0500,0.4717,2.7750,0.4720,0.0000,0.4640,0.0250,0.4838,2.0500,0.4717,2.7500,0
21.4460,0.42,0.1578,-18.1500,0.4437,2.6250,0.1180,-19.6250,0.4476,3.5750,0.4447,-7.0500,0.4437,2.8750,0.4400,0.0000,0.4437,2.9000,0.4427,2.7000,0.4440,0.0250,0.4480,0.0500,0.4477,3.0500,0.4397,2.9750,0.4461,-1.0000,0.4428,1.6750,0.4357,2.6250,0.4468,2.4500,0.4397,2.6250,0.4478,2.2000,0.4367,2.6500,0.4359,1.2000,0.4358,1.6000,0.4357,3.0000,0.4397,3.1250,0.4447,2.8750,0.4477,2.8000,0.4320,0.0500,0.4417,2.8000,0.4410,0.0000,0.4360,0.0000,0.4558,2.1250,0.4427,2.8000,0
