Voltage Range (V): ,0.9,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
339.0350, 0.66, 1.95, 0.00, -2.24, 0.00, -2.20, -0.00, 0.02, 0.04, 2.31, 0.88, 0.17, 0.77, 1.98, 0.76, 1.74, 9.1399, -0.0035, -0.0034, -0.0000, nan, 1.0502, 10.8269, 9.3353, 0
342.3920, 0.75, 1.67, 0.00, -2.20, 0.00, -2.18, -0.00, 0.01, 0.04, 2.32, 0.88, 0.16, 0.77, 1.97, 0.76, 1.74, 8.8851, -0.0035, -0.0034, -0.0000, nan, 1.0000, 10.7758, 9.3399, 0
345.7490, 0.66, 1.95, 0.00, -2.20, 0.00, -2.20, -0.00, 0.02, 0.04, 2.34, 0.88, 0.15, 0.77, 1.98, 0.76, 1.73, 9.1353, -0.0035, -0.0034, -0.0000, nan, 0.9383, 10.8260, 9.3005, 0
349.1070, 0.75, 1.67, 0.00, -2.20, 0.00, -2.18, -0.00, 0.01, 0.04, 2.32, 0.87, 0.12, 0.77, 1.98, 0.76, 1.74, 8.8890, -0.0035, -0.0034, -0.0000, nan, 0.7631, 10.8305, 9.3458, 0
352.4640, 0.66, 1.94, 0.00, -2.20, 0.00, -2.20, -0.00, 0.04, 0.04, 2.32, 0.98, 0.11, 0.77, 1.97, 0.76, 1.75, 9.0885, -0.0034, -0.0034, -0.0000, nan, 0.7694, 10.7860, 9.3988, 0
355.8200, 0.75, 1.65, 0.00, -2.20, 0.00, -2.19, -0.00, 0.01, 0.04, 2.31, 0.98, 0.11, 0.77, 1.97, 0.76, 1.72, 8.7864, -0.0034, -0.0034, -0.0000, nan, 0.7699, 10.7721, 9.2570, 0
359.1780, 0.66, 1.95, 0.00, -2.21, 0.00, -2.18, -0.00, 0.03, 0.04, 2.32, 0.89, 0.15, 0.77, 1.97, 0.76, 1.73, 9.1213, -0.0035, -0.0034, -0.0000, nan, 0.9180, 10.7708, 9.2930, 0
362.5360, 0.75, 1.68, 0.00, -2.20, 0.00, -2.17, -0.00, 0.05, 0.04, 2.32, 0.88, 0.14, 0.77, 1.98, 0.76, 1.73, 8.9368, -0.0034, -0.0034, -0.0000, nan, 0.8749, 10.8357, 9.2872, 0
365.8920, 0.66, 1.92, 0.00, -2.20, 0.00, -2.18, -0.00, 0.03, 0.04, 2.29, 0.88, 0.13, 0.77, 1.97, 0.76, 1.74, 8.9668, -0.0034, -0.0034, -0.0000, nan, 0.8142, 10.7919, 9.3446, 0
369.2500, 0.75, 1.67, 0.00, -2.19, 0.00, -2.20, -0.00, 0.04, 0.04, 2.31, 0.98, 0.10, 0.77, 1.94, 0.76, 1.72, 8.8737, -0.0034, -0.0034, -0.0000, nan, 0.7104, 10.6383, 9.2521, 0
372.6060, 0.66, 1.94, 0.00, -2.19, 0.00, -2.19, -0.00, 0.02, 0.04, 2.31, 1.08, 0.06, 0.77, 1.96, 0.76, 1.70, 9.0871, -0.0034, -0.0034, -0.0000, nan, 0.4887, 10.7240, 9.1369, 0
375.9630, 0.75, 1.67, 0.00, -2.19, 0.00, -2.17, -0.00, 0.03, 0.04, 2.31, 0.99, 0.09, 0.77, 1.97, 0.76, 1.71, 8.8846, -0.0034, -0.0034, -0.0000, nan, 0.6172, 10.7716, 9.1802, 0
379.3200, 0.66, 1.94, 0.00, -2.20, 0.00, -2.14, -0.00, 0.02, 0.04, 2.30, 0.89, 0.13, 0.77, 1.98, 0.76, 1.70, 9.0882, -0.0034, -0.0033, -0.0000, nan, 0.7910, 10.8256, 9.1395, 0
382.6770, 0.75, 1.69, 0.00, -2.20, 0.00, -2.17, -0.00, 0.00, 0.04, 2.30, 0.78, 0.13, 0.77, 1.95, 0.76, 1.70, 8.9830, -0.0034, -0.0034, -0.0000, nan, 0.7145, 10.6862, 9.1358, 0
386.0340, 0.66, 1.93, 0.00, -2.20, 0.00, -2.19, -0.00, 0.01, 0.04, 2.31, 0.87, 0.12, 0.77, 1.96, 0.76, 1.72, 9.0131, -0.0034, -0.0034, -0.0000, nan, 0.7434, 10.7232, 9.2289, 0
389.3910, 0.75, 1.66, 0.00, -2.20, 0.00, -2.18, -0.00, 0.03, 0.04, 2.30, 0.97, 0.12, 0.77, 1.95, 0.76, 1.67, 8.8287, -0.0034, -0.0033, -0.0000, nan, 0.8312, 10.6769, 8.9886, 0
392.7490, 0.66, 1.92, 0.00, -2.20, 0.00, -2.18, -0.00, 0.05, 0.04, 2.29, 0.98, 0.12, 0.77, 1.96, 0.76, 1.72, 8.9990, -0.0034, -0.0033, -0.0000, nan, 0.8392, 10.7221, 9.2687, 0
396.1050, 0.75, 1.67, 0.00, -2.20, 0.00, -2.15, -0.00, 0.02, 0.04, 2.31, 0.89, 0.15, 0.77, 1.96, 0.76, 1.71, 8.8766, -0.0034, -0.0033, -0.0000, nan, 0.9243, 10.7419, 9.1964, 0
399.4630, 0.66, 1.93, 0.00, -2.19, 0.00, -2.17, -0.00, 0.02, 0.04, 2.31, 0.88, 0.14, 0.77, 1.97, 0.76, 1.72, 9.0454, -0.0034, -0.0033, -0.0000, nan, 0.8755, 10.7732, 9.2344, 0
402.8210, 0.75, 1.66, 0.00, -2.20, 0.00, -2.15, -0.00, 0.02, 0.04, 2.30, 0.88, 0.14, 0.77, 1.96, 0.76, 1.73, 8.8274, -0.0034, -0.0033, -0.0000, nan, 0.8711, 10.7314, 9.2910, 0
406.1770, 0.66, 1.90, 0.00, -2.19, 0.00, -2.15, -0.00, 0.01, 0.04, 2.29, 0.88, 0.14, 0.77, 1.96, 0.76, 1.70, 8.8728, -0.0034, -0.0033, -0.0000, nan, 0.8706, 10.7274, 9.1496, 0
409.5350, 0.75, 1.62, 0.00, -2.21, 0.00, -2.19, -0.00, 0.03, 0.04, 2.29, 0.98, 0.11, 0.77, 1.98, 0.76, 1.69, 8.6195, -0.0034, -0.0034, -0.0000, nan, 0.7791, 10.8370, 9.0836, 0
412.8920, 0.66, 1.92, 0.00, -2.20, 0.00, -2.16, -0.00, 0.01, 0.04, 2.27, 0.88, 0.16, 0.77, 1.95, 0.76, 1.70, 8.9800, -0.0034, -0.0033, -0.0000, nan, 0.9745, 10.6822, 9.1265, 0
416.2500, 0.75, 1.64, 0.00, -2.18, 0.00, -2.16, -0.00, 0.02, 0.04, 2.27, 0.88, 0.15, 0.77, 1.94, 0.76, 1.74, 8.7235, -0.0034, -0.0034, -0.0000, nan, 0.9366, 10.6434, 9.3300, 0
419.6060, 0.66, 1.92, 0.00, -2.20, 0.00, -2.16, -0.00, 0.03, 0.04, 2.29, 0.87, 0.15, 0.77, 1.96, 0.76, 1.71, 8.9895, -0.0034, -0.0033, -0.0000, nan, 0.9323, 10.7296, 9.1974, 0
