339.3810, 0.76, 2.43, 0.67, 2.38, 0.67, 2.36, 0.04, 2.12, 0.67, 2.28, 0.77, 2.30, 0.77, 2.75, 0.77, 2.42, 13.1595, 11.3042, 11.2116, nan, 10.8258, 12.6462, 14.9433, 13.3063, 0
342.7420, 0.76, 2.43, 0.67, 2.41, 0.76, 2.03, 0.04, 2.09, 0.67, 2.30, 0.78, 2.32, 0.77, 2.77, 0.77, 2.38, 13.1417, 11.4182, 10.9548, nan, 10.9007, 12.7641, 15.0462, 13.1059, 0
346.1030, 0.76, 2.42, 0.67, 2.38, 0.67, 2.34, 0.04, 2.09, 0.67, 2.28, 0.77, 2.30, 0.77, 2.75, 0.77, 2.42, 13.1034, 11.3054, 11.0977, nan, 10.8095, 12.6570, 14.9567, 13.2877, 0
349.4640, 0.76, 2.43, 0.77, 1.99, 0.76, 2.00, 0.04, 2.09, 0.67, 2.29, 0.77, 2.30, 0.77, 2.73, 0.77, 2.43, 13.1488, 10.8054, 10.8004, nan, 10.8324, 12.6591, 14.8497, 13.3605, 0
352.8250, 0.76, 2.42, 0.68, 2.45, 0.67, 2.34, 0.04, 2.09, 0.67, 2.30, 0.77, 2.31, 0.77, 2.76, 0.77, 2.39, 13.1166, 11.7738, 11.0839, nan, 10.9013, 12.7034, 14.9883, 13.1609, 0
356.1860, 0.76, 2.41, 0.67, 2.40, 0.76, 2.02, 0.04, 2.10, 0.67, 2.28, 0.77, 2.31, 0.77, 2.77, 0.77, 2.42, 13.0520, 11.4178, 10.8985, nan, 10.8331, 12.7074, 15.0503, 13.2927, 0
359.5470, 0.76, 2.42, 0.67, 2.35, 0.67, 2.33, 0.04, 2.09, 0.67, 2.29, 0.77, 2.30, 0.77, 2.75, 0.77, 2.41, 13.0953, 11.1762, 11.0440, nan, 10.8525, 12.6518, 14.9571, 13.2547, 0
362.9080, 0.76, 2.41, 0.77, 1.94, 0.76, 2.00, 0.04, 2.09, 0.67, 2.29, 0.77, 2.30, 0.77, 2.76, 0.77, 2.43, 13.0623, 10.5381, 10.7955, nan, 10.8659, 12.6467, 14.9980, 13.3512, 0
366.2690, 0.76, 2.40, 0.68, 2.49, 0.67, 2.33, 0.04, 2.09, 0.67, 2.27, 0.77, 2.30, 0.77, 2.77, 0.77, 2.40, 13.0099, 11.9090, 11.0531, nan, 10.7691, 12.6463, 15.0583, 13.2163, 0
369.6300, 0.76, 2.43, 0.67, 2.44, 0.76, 2.00, 0.04, 2.09, 0.67, 2.29, 0.77, 2.31, 0.77, 2.74, 0.77, 2.40, 13.1281, 11.5720, 10.7964, nan, 10.8467, 12.7022, 14.9084, 13.1977, 0
372.9910, 0.76, 2.42, 0.67, 2.48, 0.67, 2.37, 0.04, 2.08, 0.67, 2.27, 0.77, 2.31, 0.77, 2.74, 0.77, 2.40, 13.1085, 11.7571, 11.2540, nan, 10.7674, 12.7132, 14.8947, 13.1960, 0
376.3520, 0.76, 2.40, 0.67, 2.43, 0.76, 2.02, 0.04, 2.08, 0.67, 2.26, 0.77, 2.31, 0.77, 2.76, 0.77, 2.40, 12.9956, 11.5454, 10.8592, nan, 10.7116, 12.7083, 14.9924, 13.2022, 0
379.7130, 0.76, 2.41, 0.77, 2.02, 0.67, 2.35, 0.04, 2.11, 0.67, 2.25, 0.77, 2.31, 0.77, 2.76, 0.77, 2.41, 13.0410, 10.9982, 11.1378, nan, 10.6750, 12.7019, 15.0012, 13.2464, 0
383.0740, 0.76, 2.41, 0.68, 2.52, 0.76, 2.01, 0.04, 2.09, 0.67, 2.29, 0.77, 2.30, 0.77, 2.75, 0.77, 2.42, 13.0389, 12.0802, 10.8537, nan, 10.8262, 12.6513, 14.9526, 13.3005, 0
386.4350, 0.76, 2.41, 0.77, 2.09, 0.67, 2.33, 0.04, 2.06, 0.67, 2.27, 0.77, 2.31, 0.77, 2.75, 0.77, 2.41, 13.0509, 11.3932, 11.0644, nan, 10.7655, 12.6967, 14.9482, 13.2554, 0
389.7960, 0.76, 2.42, 0.68, 2.54, 0.76, 1.98, 0.04, 2.07, 0.67, 2.26, 0.77, 2.30, 0.77, 2.75, 0.77, 2.40, 13.0889, 12.2087, 10.6980, nan, 10.7228, 12.6628, 14.9549, 13.2076, 0
393.1560, 0.76, 2.42, 0.67, 2.45, 0.67, 2.31, 0.04, 2.10, 0.67, 2.25, 0.77, 2.29, 0.77, 2.75, 0.77, 2.40, 13.1049, 11.6170, 10.9525, nan, 10.6582, 12.5978, 14.9484, 13.2095, 0
396.5180, 0.76, 2.40, 0.67, 2.44, 0.76, 2.00, 0.04, 2.09, 0.67, 2.25, 0.77, 2.30, 0.77, 2.75, 0.77, 2.40, 13.0078, 11.5886, 10.7872, nan, 10.6640, 12.6419, 14.9549, 13.1971, 0
399.8790, 0.76, 2.40, 0.67, 2.42, 0.67, 2.34, 0.04, 2.06, 0.67, 2.24, 0.77, 2.29, 0.77, 2.77, 0.77, 2.40, 12.9992, 11.4934, 11.1012, nan, 10.6162, 12.6018, 15.0473, 13.1960, 0
403.2400, 0.76, 2.42, 0.77, 2.11, 0.76, 1.99, 0.04, 2.08, 0.67, 2.24, 0.77, 2.29, 0.76, 2.76, 0.77, 2.41, 13.0905, 11.4798, 10.7013, nan, 10.6118, 12.5922, 14.9991, 13.2459, 0
406.6000, 0.76, 2.41, 0.68, 2.49, 0.67, 2.33, 0.04, 2.09, 0.67, 2.26, 0.77, 2.28, 0.77, 2.76, 0.77, 2.41, 13.0556, 11.9580, 11.0443, nan, 10.6969, 12.5471, 15.0018, 13.2504, 0
409.9620, 0.76, 2.42, 0.67, 2.46, 0.76, 1.99, 0.04, 2.08, 0.67, 2.24, 0.77, 2.27, 0.77, 2.77, 0.77, 2.40, 13.0956, 11.6935, 10.7459, nan, 10.6305, 12.4933, 15.0515, 13.2009, 0
413.3230, 0.76, 2.42, 0.67, 2.42, 0.67, 2.34, 0.04, 2.08, 0.67, 2.27, 0.77, 2.26, 0.77, 2.73, 0.77, 2.40, 13.0992, 11.4968, 11.0790, nan, 10.7424, 12.4325, 14.8583, 13.1964, 0
416.6840, 0.76, 2.41, 0.77, 2.03, 0.76, 2.01, 0.04, 2.07, 0.67, 2.27, 0.77, 2.29, 0.77, 2.74, 0.77, 2.39, 13.0442, 11.0131, 10.8433, nan, 10.7577, 12.5829, 14.8973, 13.1460, 0
420.0440, 0.76, 2.41, 0.68, 2.50, 0.67, 2.33, 0.04, 2.07, 0.67, 2.25, 0.77, 2.30, 0.77, 2.75, 0.77, 2.39, 13.0329, 12.0083, 11.0449, nan, 10.6787, 12.6525, 14.9432, 13.1414, 0
