run with version 1.0
Val1: 0.80, Val2: 0.09, Val3: 5, Val4: 5
Perturb and Observe
4, 1.61, 22.46,     1.43, 22.02,     1.52, 22.09
5, 0.89, 0.07,     0.71, 0.06,     0.80, 0.06
6, 1.43, 1.61,     1.25, 1.62,     1.34, 1.69
7, 0.83, 16.14,     0.65, 6.12,     0.74, 10.69

0, 0.56, 0.76,     0.38, 0.74,     0.47, 0.78
1, 1.64, 23.70,     1.46, 22.68,     1.55, 23.72
2, 0.74, 1.33,     0.56, 1.35,     0.65, 1.39
3, 0.68, 0.90,     0.50, 1.00,     0.59, 1.02
4, 1.64, 21.95,     1.46, 22.09,     1.55, 22.09
5, 0.92, 0.05,     0.74, 0.07,     0.83, 0.08
6, 1.40, 1.55,     1.22, 1.68,     1.31, 1.71
7, 0.86, 14.24,     0.68, 4.75,     0.77, 9.07

0, 0.59, 0.71,     0.41, 0.78,     0.50, 0.79
1, 1.67, 23.75,     1.49, 23.76,     1.58, 23.80
2, 0.71, 1.36,     0.53, 1.30,     0.62, 1.39
3, 0.65, 0.94,     0.47, 0.97,     0.56, 1.01
4, 1.61, 21.59,     1.43, 22.05,     1.52, 22.08
5, 0.89, 0.07,     0.71, 0.07,     0.80, 0.10
6, 1.37, 1.43,     1.19, 1.71,     1.28, 1.70
7, 0.89, 12.48,     0.71, 3.54,     0.80, 7.54

0, 0.56, 0.77,     0.38, 0.74,     0.47, 0.78
1, 1.64, 23.80,     1.46, 22.63,     1.55, 23.75
2, 0.74, 1.33,     0.56, 1.38,     0.65, 1.40
3, 0.62, 0.97,     0.44, 0.92,     0.53, 1.01
4, 1.58, 21.96,     1.40, 19.93,     1.49, 22.10
5, 0.86, 0.09,     0.68, 0.05,     0.77, 0.08
6, 1.34, 1.27,     1.16, 1.77,     1.25, 1.66
7, 0.92, 10.67,     0.74, 2.51,     0.83, 6.12

0, 0.59, 0.71,     0.41, 0.77,     0.50, 0.80
1, 1.67, 23.72,     1.49, 23.80,     1.58, 23.81
2, 0.71, 1.36,     0.53, 1.29,     0.62, 1.39
3, 0.65, 0.94,     0.47, 0.95,     0.56, 1.02
4, 1.61, 21.53,     1.43, 22.07,     1.52, 22.08
5, 0.89, 0.07,     0.71, 0.04,     0.80, 0.06
6, 1.31, 1.08,     1.13, 1.79,     1.22, 1.62
7, 0.95, 9.05,     0.77, 1.54,     0.86, 4.76

0, 0.56, 0.73,     0.38, 0.74,     0.47, 0.79
1, 1.64, 23.70,     1.46, 22.57,     1.55, 23.77
2, 0.74, 1.36,     0.56, 1.36,     0.65, 1.39
3, 0.62, 1.01,     0.44, 0.93,     0.53, 1.01
4, 1.58, 22.08,     1.40, 20.01,     1.49, 22.10
5, 0.92, 0.07,     0.74, 0.04,     0.83, 0.05
6, 1.28, 0.80,     1.10, 1.82,     1.19, 1.50
7, 0.98, 7.55,     0.80, 0.79,     0.89, 3.59

0, 0.53, 0.76,     0.35, 0.72,     0.44, 0.77
1, 1.67, 23.70,     1.49, 23.81,     1.58, 23.77
2, 0.71, 1.35,     0.53, 1.33,     0.62, 1.39
3, 0.65, 0.94,     0.47, 0.97,     0.56, 1.00
4, 1.61, 21.91,     1.43, 22.04,     1.52, 22.09
5, 0.95, 0.08,     0.77, 0.08,     0.86, 0.05
6, 1.25, 0.46,     1.07, 1.78,     1.16, 1.35
7, 1.01, 6.10,     0.83, 0.09,     0.92, 2.55

0, 0.56, 0.76,     0.38, 0.75,     0.47, 0.79
1, 1.64, 23.75,     1.46, 22.48,     1.55, 23.87
2, 0.74, 1.33,     0.56, 1.37,     0.65, 1.38
3, 0.62, 0.99,     0.44, 0.93,     0.53, 1.00
4, 1.58, 22.12,     1.40, 20.06,     1.49, 22.15
5, 0.92, 0.07,     0.74, 0.03,     0.83, 0.07
6, 1.22, 0.12,     1.04, 1.74,     1.13, 1.18
7, 1.04, 4.81,     0.86, 0.46,     0.95, 1.65

0, 0.59, 0.73,     0.41, 0.77,     0.50, 0.78
1, 1.67, 23.81,     1.49, 23.81,     1.58, 23.75
2, 0.71, 1.35,     0.53, 1.28,     0.62, 1.37
3, 0.65, 0.95,     0.47, 0.98,     0.56, 1.00
4, 1.61, 21.90,     1.43, 22.05,     1.52, 22.06
5, 0.95, 0.06,     0.77, 0.06,     0.86, 0.07
6, 1.19, 0.51,     1.01, 1.66,     1.10, 0.92
7, 1.07, 3.62,     0.89, 0.87,     0.98, 0.81

0, 0.56, 0.76,     0.38, 0.75,     0.47, 0.79
1, 1.64, 23.65,     1.46, 22.75,     1.55, 23.76
2, 0.74, 1.33,     0.56, 1.35,     0.65, 1.41
3, 0.62, 0.99,     0.44, 0.94,     0.53, 1.00
4, 1.58, 22.09,     1.40, 19.92,     1.49, 22.17
5, 0.92, 0.07,     0.74, 0.06,     0.83, 0.08
6, 1.16, 1.16,     0.98, 1.52,     1.07, 0.57
7, 1.10, 2.65,     0.92, 1.22,     1.01, 0.26

0, 0.59, 0.72,     0.41, 0.77,     0.50, 0.78
1, 1.67, 23.75,     1.49, 23.77,     1.58, 23.77
2, 0.71, 1.36,     0.53, 1.29,     0.62, 1.37
3, 0.65, 0.96,     0.47, 0.97,     0.56, 1.01
4, 1.61, 21.96,     1.43, 22.11,     1.52, 22.12
5, 0.95, 0.09,     0.77, 0.08,     0.86, 0.09
6, 1.13, 2.01,     0.95, 1.33,     1.04, 0.15
7, 1.13, 1.70,     0.95, 1.45,     1.04, 0.27

0, 0.56, 0.75,     0.38, 0.74,     0.47, 0.80
1, 1.64, 23.72,     1.46, 22.72,     1.55, 23.73
2, 0.74, 1.33,     0.56, 1.33,     0.65, 1.39
3, 0.62, 0.99,     0.44, 0.92,     0.53, 1.00
4, 1.58, 22.06,     1.40, 19.98,     1.49, 22.09
5, 0.98, 0.04,     0.80, 0.08,     0.89, 0.05
6, 1.16, 3.01,     0.98, 1.12,     1.07, 0.36
7, 1.16, 2.65,     0.98, 1.18,     1.07, 0.30

0, 0.59, 0.73,     0.41, 0.77,     0.50, 0.79
1, 1.67, 23.71,     1.49, 23.86,     1.58, 23.84
2, 0.77, 1.28,     0.59, 1.40,     0.68, 1.40
3, 0.65, 0.96,     0.47, 0.96,     0.56, 1.03
4, 1.61, 22.09,     1.43, 22.09,     1.52, 22.11
5, 0.95, 0.06,     0.77, 0.06,     0.86, 0.05
6, 1.19, 4.19,     1.01, 0.77,     1.10, 1.05
7, 1.19, 3.66,     1.01, 0.79,     1.10, 0.90

0, 0.56, 0.75,     0.38, 0.74,     0.47, 0.79
1, 1.64, 23.84,     1.46, 22.56,     1.55, 23.81
2, 0.74, 1.33,     0.56, 1.34,     0.65, 1.39
3, 0.62, 0.97,     0.44, 0.93,     0.53, 1.00
4, 1.58, 22.02,     1.40, 19.76,     1.49, 22.13
5, 0.92, 0.07,     0.74, 0.07,     0.83, 0.07
6, 1.22, 5.56,     1.04, 0.31,     1.13, 1.89
7, 1.22, 4.74,     1.04, 0.33,     1.13, 1.69

0, 0.59, 0.72,     0.41, 0.77,     0.50, 0.81
1, 1.67, 23.74,     1.49, 23.73,     1.58, 23.76
2, 0.71, 1.33,     0.53, 1.30,     0.62, 1.37
3, 0.65, 0.96,     0.47, 0.96,     0.56, 1.00
4, 1.61, 22.45,     1.43, 22.07,     1.52, 22.10
5, 0.89, 0.05,     0.71, 0.06,     0.80, 0.06
6, 1.25, 7.19,     1.07, 0.23,     1.16, 2.96
7, 1.25, 5.98,     1.07, 0.17,     1.16, 2.55

0, 0.56, 0.77,     0.38, 0.76,     0.47, 0.82
1, 1.70, 23.63,     1.52, 23.83,     1.61, 23.84
2, 0.74, 1.31,     0.56, 1.33,     0.65, 1.38
3, 0.68, 0.88,     0.50, 1.00,     0.59, 0.99
4, 1.64, 21.92,     1.46, 22.13,     1.55, 22.13
5, 0.86, 0.05,     0.68, 0.05,     0.77, 0.08
6, 1.28, 8.93,     1.10, 0.90,     1.19, 4.17
7, 1.28, 7.43,     1.10, 0.81,     1.19, 3.59

0, 0.59, 0.76,     0.41, 0.80,     0.50, 0.82
1, 1.67, 23.75,     1.49, 23.75,     1.58, 23.79
2, 0.71, 1.33,     0.53, 1.29,     0.62, 1.36
3, 0.65, 0.95,     0.47, 0.97,     0.56, 1.00
4, 1.61, 21.59,     1.43, 22.07,     1.52, 22.09
5, 0.83, 0.08,     0.65, 0.04,     0.74, 0.07
6, 1.31, 10.77,     1.13, 1.85,     1.22, 5.58
7, 1.31, 8.85,     1.13, 1.56,     1.22, 4.72

0, 0.56, 0.80,     0.38, 0.75,     0.47, 0.81
1, 1.70, 23.64,     1.52, 23.78,     1.61, 23.77
2, 0.74, 1.31,     0.56, 1.33,     0.65, 1.37
3, 0.62, 0.98,     0.44, 0.93,     0.53, 1.00
4, 1.58, 22.02,     1.40, 19.74,     1.49, 22.13
5, 0.86, 0.07,     0.68, 0.05,     0.77, 0.03
6, 1.34, 12.73,     1.16, 2.89,     1.25, 7.24
7, 1.34, 10.45,     1.16, 2.51,     1.25, 5.98

0, 0.59, 0.75,     0.41, 0.79,     0.50, 0.81
1, 1.67, 23.74,     1.49, 23.81,     1.58, 23.83
2, 0.71, 1.34,     0.53, 1.27,     0.62, 1.35
3, 0.65, 0.93,     0.47, 0.96,     0.56, 0.99
4, 1.61, 22.08,     1.43, 21.91,     1.52, 22.14
5, 0.89, 0.09,     0.71, 0.07,     0.80, 0.08
6, 1.37, 14.87,     1.19, 4.12,     1.28, 8.99
7, 1.37, 12.17,     1.19, 3.49,     1.28, 7.43

0, 0.56, 0.77,     0.38, 0.77,     0.47, 0.82
1, 1.64, 23.87,     1.46, 22.40,     1.55, 23.87
2, 0.74, 1.31,     0.56, 1.32,     0.65, 1.36
3, 0.62, 0.98,     0.44, 0.93,     0.53, 1.00
4, 1.64, 21.99,     1.46, 22.14,     1.55, 22.14
5, 0.92, 0.07,     0.74, 0.04,     0.83, 0.07
6, 1.40, 17.15,     1.22, 5.56,     1.31, 10.80
7, 1.40, 13.91,     1.22, 4.72,     1.31, 8.87

0, 0.53, 0.79,     0.35, 0.73,     0.44, 0.79
1, 1.67, 23.78,     1.49, 23.78,     1.58, 23.86
2, 0.71, 1.34,     0.53, 1.28,     0.62, 1.38
3, 0.65, 0.95,     0.47, 0.97,     0.56, 1.00
4, 1.61, 22.16,     1.43, 21.74,     1.52, 22.13
5, 0.95, 0.04,     0.77, 0.08,     0.86, 0.07
6, 1.43, 19.59,     1.25, 7.22,     1.34, 12.84
7, 1.43, 15.74,     1.25, 5.99,     1.34, 10.45

0, 0.56, 0.79,     0.38, 0.76,     0.47, 0.80
1, 1.67, 23.75,     1.49, 23.77,     1.58, 23.83
2, 0.74, 1.32,     0.56, 1.35,     0.65, 1.35
3, 0.62, 0.99,     0.44, 0.94,     0.53, 1.02
4, 1.64, 22.04,     1.46, 22.13,     1.55, 22.13
5, 0.92, 0.04,     0.74, 0.06,     0.83, 0.08
6, 1.46, 22.10,     1.28, 8.96,     1.37, 15.01
7, 1.46, 17.77,     1.28, 7.40,     1.37, 12.22

0, 0.59, 0.76,     0.41, 0.78,     0.50, 0.82
1, 1.64, 23.78,     1.46, 22.27,     1.55, 23.74
2, 0.71, 1.34,     0.53, 1.28,     0.62, 1.36
3, 0.65, 0.96,     0.47, 0.96,     0.56, 1.02
4, 1.61, 22.03,     1.43, 21.53,     1.52, 22.18
5, 0.89, 0.09,     0.71, 0.04,     0.80, 0.06
6, 1.49, 23.42,     1.31, 10.85,     1.40, 17.32
7, 1.49, 19.85,     1.31, 8.95,     1.40, 14.03

0, 0.56, 0.79,     0.38, 0.77,     0.47, 0.82
1, 1.67, 23.80,     1.49, 23.78,     1.58, 23.75
2, 0.74, 1.32,     0.56, 1.33,     0.65, 1.37
3, 0.62, 1.00,     0.44, 0.94,     0.53, 1.01
4, 1.64, 21.94,     1.46, 22.16,     1.55, 22.16
5, 0.92, 0.09,     0.74, 0.06,     0.83, 0.07
6, 1.52, 23.42,     1.34, 12.84,     1.43, 19.76
7, 1.52, 22.16,     1.34, 10.56,     1.43, 15.83

0, 0.59, 0.78,     0.41, 0.78,     0.50, 0.80
1, 1.70, 23.85,     1.52, 23.79,     1.61, 23.88
2, 0.71, 1.33,     0.53, 1.28,     0.62, 1.36
3, 0.65, 0.95,     0.47, 0.97,     0.56, 1.01
4, 1.61, 22.34,     1.43, 21.45,     1.52, 22.14
5, 0.95, 0.04,     0.77, 0.06,     0.86, 0.08
6, 1.55, 23.42,     1.37, 15.06,     1.46, 22.26
7, 1.55, 24.00,     1.37, 12.30,     1.46, 17.95

0, 0.56, 0.78,     0.38, 0.77,     0.47, 0.81
1, 1.73, 23.79,     1.55, 23.84,     1.64, 23.88
2, 0.74, 1.31,     0.56, 1.33,     0.65, 1.36
3, 0.62, 1.00,     0.44, 0.93,     0.53, 1.00
4, 1.64, 22.12,     1.46, 22.08,     1.55, 22.10
5, 0.92, 0.07,     0.74, 0.04,     0.83, 0.08
6, 1.58, 23.32,     1.40, 17.40,     1.49, 23.36
7, 1.58, 24.08,     1.40, 14.03,     1.49, 20.04

0, 0.59, 0.76,     0.41, 0.80,     0.50, 0.79
1, 1.70, 23.78,     1.52, 23.91,     1.61, 23.89
2, 0.71, 1.34,     0.53, 1.28,     0.62, 1.35
3, 0.65, 0.96,     0.47, 0.98,     0.56, 1.02
4, 1.67, 21.88,     1.49, 22.10,     1.58, 22.09
5, 0.95, 0.07,     0.77, 0.06,     0.86, 0.05
6, 1.61, 23.36,     1.43, 19.76,     1.52, 23.38
7, 1.61, 24.02,     1.43, 15.91,     1.52, 22.34

0, 0.56, 0.78,     0.38, 0.76,     0.47, 0.81
1, 1.67, 23.85,     1.49, 23.82,     1.58, 23.85
2, 0.74, 1.30,     0.56, 1.34,     0.65, 1.40
3, 0.62, 0.99,     0.44, 0.93,     0.53, 1.01
4, 1.64, 22.12,     1.46, 22.13,     1.55, 22.10
5, 0.98, 0.08,     0.80, 0.05,     0.89, 0.05
6, 1.64, 23.29,     1.46, 22.32,     1.55, 23.46
7, 1.64, 24.03,     1.46, 17.94,     1.55, 24.05

0, 0.59, 0.79,     0.41, 0.82,     0.50, 0.83
1, 1.70, 23.75,     1.52, 23.85,     1.61, 23.77
2, 0.71, 1.36,     0.53, 1.29,     0.62, 1.35
3, 0.65, 0.97,     0.47, 0.96,     0.56, 1.01
4, 1.61, 22.00,     1.43, 21.03,     1.52, 22.13
5, 1.01, 0.06,     0.83, 0.07,     0.92, 0.07
6, 1.67, 23.26,     1.49, 23.36,     1.58, 23.38
7, 1.67, 23.91,     1.49, 20.10,     1.58, 24.05

0, 0.56, 0.79,     0.38, 0.75,     0.47, 0.83
1, 1.67, 23.73,     1.49, 23.69,     1.58, 23.75
2, 0.74, 1.30,     0.56, 1.33,     0.65, 1.36
3, 0.68, 0.91,     0.50, 1.00,     0.59, 1.04
4, 1.64, 22.01,     1.46, 22.10,     1.55, 22.13
5, 0.98, 0.08,     0.80, 0.08,     0.89, 0.07
6, 1.64, 23.21,     1.46, 23.39,     1.55, 23.41
7, 1.70, 24.05,     1.52, 17.99,     1.61, 24.05

0, 0.59, 0.80,     0.41, 0.80,     0.50, 0.84
1, 1.70, 23.64,     1.52, 23.76,     1.61, 23.77
2, 0.71, 1.34,     0.53, 1.29,     0.62, 1.36
3, 0.65, 0.97,     0.47, 0.96,     0.56, 1.00
4, 1.61, 21.94,     1.43, 21.32,     1.52, 22.07
5, 0.95, 0.04,     0.77, 0.08,     0.86, 0.08
6, 1.61, 23.18,     1.43, 23.38,     1.52, 23.19
7, 1.73, 24.04,     1.55, 15.96,     1.64, 22.40

0, 0.56, 0.82,     0.38, 0.79,     0.47, 0.81
1, 1.67, 23.73,     1.49, 23.77,     1.58, 23.75
2, 0.74, 1.29,     0.56, 1.32,     0.65, 1.37
3, 0.68, 0.89,     0.50, 1.00,     0.59, 1.02
4, 1.64, 22.25,     1.46, 22.06,     1.55, 22.15
5, 0.92, 0.07,     0.74, 0.07,     0.83, 0.08
6, 1.58, 23.24,     1.40, 23.39,     1.49, 23.28
7, 1.76, 24.04,     1.58, 14.03,     1.67, 20.17

0, 0.59, 0.83,     0.41, 0.82,     0.50, 0.87
1, 1.64, 23.72,     1.46, 22.44,     1.55, 23.71
2, 0.71, 1.34,     0.53, 1.29,     0.62, 1.35
3, 0.65, 0.96,     0.47, 0.97,     0.56, 1.02
4, 1.67, 21.87,     1.49, 22.07,     1.58, 21.91
5, 0.89, 0.09,     0.71, 0.07,     0.80, 0.08
6, 1.55, 23.18,     1.37, 23.43,     1.46, 23.18
7, 1.79, 24.02,     1.61, 12.23,     1.70, 17.97

0, 0.62, 0.81,     0.44, 0.85,     0.53, 0.85
1, 1.67, 23.68,     1.49, 23.68,     1.58, 23.73
2, 0.74, 1.31,     0.56, 1.33,     0.65, 1.36
3, 0.62, 0.99,     0.44, 0.93,     0.53, 1.00
4, 1.64, 22.15,     1.46, 22.10,     1.55, 21.99
5, 0.92, 0.04,     0.74, 0.07,     0.83, 0.07
6, 1.52, 23.25,     1.34, 23.19,     1.43, 23.14
7, 1.82, 22.37,     1.64, 10.37,     1.73, 15.96

0, 0.59, 0.82,     0.41, 0.82,     0.50, 0.86
1, 1.70, 23.62,     1.52, 23.71,     1.61, 23.71
2, 0.71, 1.30,     0.53, 1.28,     0.62, 1.32
3, 0.65, 0.93,     0.47, 0.98,     0.56, 1.02
4, 1.67, 21.85,     1.49, 22.04,     1.58, 22.08
5, 0.89, 0.09,     0.71, 0.04,     0.80, 0.06
6, 1.55, 23.22,     1.37, 23.28,     1.46, 23.16
7, 1.85, 24.01,     1.67, 12.24,     1.76, 17.95

0, 0.62, 0.79,     0.44, 0.84,     0.53, 0.86
1, 1.67, 23.72,     1.49, 23.68,     1.58, 23.70
2, 0.74, 1.31,     0.56, 1.33,     0.65, 1.36
3, 0.62, 0.99,     0.44, 0.93,     0.53, 1.01
4, 1.64, 21.45,     1.46, 21.97,     1.55, 21.91
5, 0.92, 0.07,     0.74, 0.07,     0.83, 0.10
6, 1.52, 23.15,     1.34, 23.18,     1.43, 23.16
7, 1.88, 22.33,     1.70, 10.36,     1.79, 15.90

0, 0.59, 0.82,     0.41, 0.80,     0.50, 0.84
1, 1.70, 23.60,     1.52, 23.74,     1.61, 23.73
2, 0.71, 1.32,     0.53, 1.28,     0.62, 1.36
3, 0.65, 0.96,     0.47, 0.96,     0.56, 1.01
4, 1.61, 22.00,     1.43, 21.65,     1.52, 21.88
5, 0.89, 0.05,     0.71, 0.07,     0.80, 0.08
6, 1.49, 23.11,     1.31, 23.25,     1.40, 23.25
7, 1.91, 20.12,     1.73, 8.79,     1.82, 14.04

0, 0.62, 0.78,     0.44, 0.83,     0.53, 0.86
1, 1.67, 23.80,     1.49, 23.76,     1.58, 23.81
2, 0.74, 1.31,     0.56, 1.33,     0.65, 1.35
3, 0.62, 0.98,     0.44, 0.93,     0.53, 1.01
4, 1.64, 21.32,     1.46, 22.05,     1.55, 21.96
5, 0.86, 0.07,     0.68, 0.05,     0.77, 0.06
6, 1.46, 23.21,     1.28, 23.16,     1.37, 23.14
7, 1.94, 17.96,     1.76, 7.28,     1.85, 12.17

0, 0.59, 0.81,     0.41, 0.83,     0.50, 0.83
1, 1.70, 23.72,     1.52, 23.81,     1.61, 23.78
2, 0.71, 1.30,     0.53, 1.27,     0.62, 1.35
3, 0.65, 0.93,     0.47, 0.96,     0.56, 1.02
4, 1.61, 21.87,     1.43, 21.74,     1.52, 22.14
5, 0.89, 0.05,     0.71, 0.06,     0.80, 0.08
6, 1.49, 23.12,     1.31, 23.28,     1.40, 23.24
7, 1.97, 20.10,     1.79, 8.82,     1.88, 14.01

0, 0.56, 0.81,     0.38, 0.77,     0.47, 0.82
1, 1.67, 23.74,     1.49, 23.75,     1.58, 23.87
2, 0.74, 1.30,     0.56, 1.32,     0.65, 1.33
3, 0.62, 0.98,     0.44, 0.93,     0.53, 1.00
4, 1.64, 21.64,     1.46, 22.01,     1.55, 21.97
5, 0.86, 0.10,     0.68, 0.05,     0.77, 0.08
6, 1.46, 23.14,     1.28, 23.14,     1.37, 23.18
7, 2.00, 17.91,     1.82, 7.23,     1.91, 12.26

0, 0.59, 0.78,     0.41, 0.81,     0.50, 0.82
1, 1.64, 23.76,     1.46, 22.16,     1.55, 23.80
2, 0.71, 1.30,     0.53, 1.28,     0.62, 1.34
3, 0.65, 0.96,     0.47, 0.97,     0.56, 1.03
4, 1.61, 21.82,     1.43, 21.68,     1.52, 22.05
5, 0.89, 0.07,     0.71, 0.06,     0.80, 0.08
6, 1.49, 23.21,     1.31, 23.19,     1.40, 23.21
7, 2.03, 20.10,     1.85, 8.82,     1.94, 14.04

0, 0.56, 0.78,     0.38, 0.76,     0.47, 0.81
1, 1.67, 23.80,     1.49, 23.68,     1.58, 23.72
2, 0.74, 1.31,     0.56, 1.31,     0.65, 1.35
3, 0.62, 0.98,     0.44, 0.92,     0.53, 1.00
4, 1.64, 21.79,     1.46, 22.04,     1.55, 21.99
5, 0.92, 0.09,     0.74, 0.07,     0.83, 0.08
6, 1.52, 23.26,     1.34, 23.19,     1.43, 23.14
7, 2.06, 22.35,     1.88, 10.42,     1.97, 15.97

0, 0.59, 0.74,     0.41, 0.78,     0.50, 0.80
1, 1.70, 23.65,     1.52, 23.68,     1.61, 23.69
2, 0.71, 1.33,     0.53, 1.28,     0.62, 1.34
3, 0.65, 0.96,     0.47, 0.97,     0.56, 1.04
4, 1.61, 22.06,     1.43, 21.53,     1.52, 22.10
5, 0.95, 0.06,     0.77, 0.06,     0.86, 0.05
6, 1.55, 23.24,     1.37, 23.31,     1.46, 23.25
7, 2.09, 23.99,     1.91, 12.23,     2.00, 18.02

0, 0.56, 0.78,     0.38, 0.76,     0.47, 0.79
1, 1.67, 23.65,     1.49, 23.72,     1.58, 23.68
2, 0.74, 1.28,     0.56, 1.32,     0.65, 1.35
3, 0.62, 1.01,     0.44, 0.93,     0.53, 1.00
4, 1.64, 22.52,     1.46, 22.05,     1.55, 21.96
5, 0.92, 0.05,     0.74, 0.07,     0.83, 0.07
6, 1.52, 23.32,     1.34, 23.16,     1.43, 23.14
7, 2.12, 22.45,     1.94, 10.47,     2.03, 15.98
